,titan,io,callisto,europa,ganymede
2006-01-19,8.484604547431829e-05,5.7217125201791674e-05,8.017271941862525e-05,7.682983565171497e-05,5.1563697176071344e-05
2006-01-20,8.49753352132332e-05,5.6219157689163524e-05,8.059325772746817e-05,7.783814064876715e-05,5.1110290997691266e-05
2006-01-21,8.592657984651808e-05,5.836826177629817e-05,8.090490756962332e-05,7.732540558325063e-05,5.0974180541452085e-05
2006-01-22,8.66012502163116e-05,5.8223857113404165e-05,8.124519826280263e-05,7.707211554786042e-05,5.1557781398869906e-05
2006-01-23,8.803186507000405e-05,5.726369678016319e-05,8.026069497013566e-05,7.819460648228471e-05,5.078465720620429e-05
2006-01-24,8.87849005124508e-05,6.075934608973377e-05,8.059808332605556e-05,7.795751721073607e-05,5.0983389069614304e-05
2006-01-25,8.956662475223531e-05,5.933568731752992e-05,8.05843839883913e-05,7.828410801913321e-05,5.013512283191801e-05
2006-01-26,8.916305203721109e-05,6.07364199989302e-05,8.148986393208268e-05,7.799054971657782e-05,4.9889181689577455e-05
2006-01-27,8.990163174171784e-05,6.223879882072403e-05,8.108383263838448e-05,7.692811026371871e-05,5.144864196449106e-05
2006-01-28,8.799249621005423e-05,6.07609506748652e-05,8.076710160431766e-05,7.825478768075378e-05,5.320385392248994e-05
2006-01-29,8.873099208961399e-05,6.241057862199639e-05,8.215917219689395e-05,7.711740206972628e-05,5.425592292507275e-05
2006-01-30,8.93546217426433e-05,6.485469554395884e-05,8.213672186729859e-05,7.800858048745418e-05,5.441631034663885e-05
2006-01-31,8.930091620551472e-05,6.57243871888813e-05,8.157301002964523e-05,7.982105769621661e-05,5.4584636343779636e-05
2006-02-01,9.046802646306418e-05,6.69036707852122e-05,8.143665783588716e-05,7.88225034140666e-05,5.363710465866589e-05
2006-02-02,9.108981628935808e-05,6.76149464635678e-05,8.178671683345407e-05,7.84955010084687e-05,5.364555622899836e-05
2006-02-03,8.991186468931822e-05,6.712185076107602e-05,8.21834878586003e-05,7.912998789105785e-05,5.373316781276394e-05
2006-02-04,8.835020086372936e-05,6.363591117986012e-05,8.198711267781711e-05,8.174716936526494e-05,5.341895765620386e-05
2006-02-05,8.935550412769722e-05,6.042775071168904e-05,8.30796869872863e-05,8.196738527721514e-05,5.300958527976185e-05
2006-02-06,9.081941300359553e-05,6.085438402148036e-05,8.366832403150504e-05,7.949370385773591e-05,5.388578299281299e-05
2006-02-07,9.098738032831122e-05,5.86461148359696e-05,8.302112110847304e-05,7.887688806573756e-05,5.386526281037085e-05
2006-02-08,9.230612315369591e-05,6.005465679059796e-05,8.32818540061897e-05,7.971723799116148e-05,5.399662020999507e-05
2006-02-09,9.269799590905237e-05,5.970108492059367e-05,8.232739519842269e-05,7.86500491349873e-05,5.4630520961218565e-05
2006-02-10,9.204914619753701e-05,6.020077540314084e-05,8.222464997587053e-05,7.910727065030265e-05,5.3916937446496505e-05
2006-02-11,9.205073396834074e-05,6.12328499947079e-05,8.192539487694717e-05,7.926849717732054e-05,5.3125767099926335e-05
2006-02-12,9.091244063541559e-05,6.127240778841525e-05,8.230070423809188e-05,8.020181358547873e-05,5.316540581690177e-05
2006-02-13,9.074934389996514e-05,6.124745297908518e-05,8.257806099587484e-05,8.244661116107999e-05,5.418727328554418e-05
2006-02-14,9.01966570154844e-05,6.188263372641778e-05,8.310421695356673e-05,8.313364888534736e-05,5.3352837756870386e-05
2006-02-15,8.95539529073286e-05,6.388025107151307e-05,8.32555296463866e-05,8.367670431930208e-05,5.3400931276703645e-05
2006-02-16,8.996059035859538e-05,6.35705200826564e-05,8.422831114440754e-05,8.361844683135722e-05,5.3755025214208274e-05
2006-02-17,8.86051482842376e-05,6.377581493022255e-05,8.432305970251797e-05,8.327207680625115e-05,5.404125889763023e-05
2006-02-18,8.838546498202149e-05,6.551020609535385e-05,8.444406886720657e-05,8.362664943839526e-05,5.3817789941179583e-05
2006-02-19,8.785346580530984e-05,6.13311771555658e-05,8.436146542112333e-05,8.429137003940212e-05,5.273287033946694e-05
2006-02-20,8.695126598623482e-05,6.092386766010094e-05,8.406867538690577e-05,8.487287495761997e-05,5.24631194045444e-05
2006-02-21,8.615227444774831e-05,6.0237658589645804e-05,8.3935646775668e-05,8.414886448870895e-05,5.217204229213124e-05
2006-02-22,8.587606567744821e-05,6.231627515140836e-05,8.3087354041389e-05,8.55589954420477e-05,5.248890076936519e-05
2006-02-23,8.58416201547918e-05,6.326612149454292e-05,8.320583400855952e-05,8.424709264698294e-05,5.317307896257617e-05
2006-02-24,8.656038930809906e-05,6.37801408385208e-05,8.395300950359008e-05,8.71936140263152e-05,5.34154793667696e-05
2006-02-25,8.78189306705579e-05,6.389420710917193e-05,8.407160340229147e-05,8.907021960169459e-05,5.287705799572606e-05
2006-02-26,8.80625964641002e-05,6.160975864588636e-05,8.410713418727234e-05,9.087877663760402e-05,5.324731831324314e-05
2006-02-27,9.026023562808128e-05,6.141150849092725e-05,8.388678057458243e-05,8.961562449272265e-05,5.2920650703836e-05
2006-02-28,9.124737133636707e-05,5.931149735238783e-05,8.479783353032566e-05,8.992257310991292e-05,5.33527972930159e-05
2006-03-01,9.276662105106581e-05,6.130694748174292e-05,8.521639837821837e-05,8.93429059207751e-05,5.235957673654923e-05
2006-03-02,9.408221979190223e-05,6.120482310856268e-05,8.480407035782456e-05,8.884161750599695e-05,5.2735158642791546e-05
2006-03-03,9.354341084732987e-05,6.137538157724443e-05,8.562890589014494e-05,8.840945573163062e-05,5.24061274254084e-05
2006-03-04,9.276526547230546e-05,6.0564529084761176e-05,8.567007990878395e-05,8.857387277028117e-05,5.291021772380056e-05
2006-03-05,9.419967855617273e-05,6.184407007592263e-05,8.481090969403304e-05,8.786425132090159e-05,5.41074770035177e-05
2006-03-06,9.393927927625612e-05,6.326701962833248e-05,8.474151448045752e-05,8.879358981483954e-05,5.312511215471716e-05
2006-03-07,9.235416999864299e-05,6.776959097698487e-05,8.443778885469655e-05,8.820935388254014e-05,5.397277862773109e-05
2006-03-08,9.250849788133841e-05,6.989296295900616e-05,8.406754320922083e-05,8.954948226791437e-05,5.370788565461915e-05
2006-03-09,9.181021406545753e-05,6.938623980912162e-05,8.450133014603622e-05,9.004745358676125e-05,5.3300294006852766e-05
2006-03-10,9.193533925877517e-05,6.948943824958143e-05,8.483125056923946e-05,9.026189437344456e-05,5.445185575214673e-05
2006-03-11,9.112381288023386e-05,7.060780858791915e-05,8.53426549116687e-05,9.066416614134098e-05,5.542332215524581e-05
2006-03-12,9.245225353149422e-05,7.378160264726041e-05,8.570829753740128e-05,9.025245623672795e-05,5.5664357758056227e-05
2006-03-13,9.34555827820649e-05,7.497437616454938e-05,8.6003319431871e-05,9.046273211854583e-05,5.5464476257593986e-05
2006-03-14,9.274255913771512e-05,7.534877108739124e-05,8.629284977490492e-05,9.026725626881671e-05,5.5479113390211054e-05
2006-03-15,9.36277087646431e-05,7.319552825069131e-05,8.602559471704296e-05,9.205338634199478e-05,5.497366261142389e-05
2006-03-16,9.48124549471352e-05,7.19641795483561e-05,8.61218778263062e-05,9.151319580702477e-05,5.5326446009917873e-05
2006-03-17,9.48243076488442e-05,7.252203983654226e-05,8.595338866257407e-05,9.056298419674036e-05,5.416514846112719e-05
2006-03-18,9.441530540277299e-05,6.94146534794271e-05,8.574105117209463e-05,9.051066260057361e-05,5.469791268675195e-05
2006-03-19,9.449379594705931e-05,6.935990516043766e-05,8.5193070999523e-05,9.126279159454853e-05,5.432161804796998e-05
2006-03-20,9.389793930525414e-05,6.718448556219947e-05,8.536429244743182e-05,9.026313738025316e-05,5.391664191467527e-05
2006-03-21,9.399495278050729e-05,6.839718714468646e-05,8.578417052040876e-05,8.887954214120697e-05,5.341127583458061e-05
2006-03-22,9.428106077136178e-05,6.773952866900856e-05,8.512209183475505e-05,8.985746429224228e-05,5.326313438058783e-05
2006-03-23,9.397155419232917e-05,6.94648586001545e-05,8.517520007278456e-05,8.978600059239561e-05,5.3784808258905414e-05
2006-03-24,9.352055860412101e-05,6.938368347109147e-05,8.563252141624567e-05,9.053095082167673e-05,5.3835441213845314e-05
2006-03-25,9.42735528839389e-05,6.806314942742198e-05,8.573025018665525e-05,9.095525702629281e-05,5.3585673337686046e-05
2006-03-26,9.491777603565232e-05,6.396049724588515e-05,8.640780598856423e-05,9.071351490197443e-05,5.3643040921036445e-05
2006-03-27,9.55137270868267e-05,6.926168240894981e-05,8.611449475548483e-05,9.134444334812919e-05,5.2991838590310536e-05
2006-03-28,9.528338653486124e-05,6.901817719762171e-05,8.510363889491224e-05,9.110547156510052e-05,5.3030045337632004e-05
2006-03-29,9.586069270772768e-05,6.949027731195656e-05,8.559640464289586e-05,9.250417423678492e-05,5.4567795709115074e-05
2006-03-30,9.505571370804766e-05,6.92722402839685e-05,8.546445527324309e-05,9.171524773154971e-05,5.4000926333230836e-05
2006-03-31,9.563343428231619e-05,6.85041550338994e-05,8.611672555902672e-05,9.136913407115088e-05,5.4378983229907973e-05
2006-04-01,9.518335164182545e-05,6.84195180578051e-05,8.575081784689687e-05,9.156127602860664e-05,5.43532088219667e-05
2006-04-02,9.483252682773724e-05,6.777501861821023e-05,8.615623098284786e-05,9.27461405655361e-05,5.319795865843524e-05
2006-04-03,9.546950070848936e-05,6.742878198284785e-05,8.556703198125959e-05,9.22801249094718e-05,5.348325844312107e-05
2006-04-04,9.517266867598018e-05,6.765302520572725e-05,8.580599173813042e-05,9.309956405711972e-05,5.398266818867903e-05
2006-04-05,9.460278254636023e-05,6.737606439943811e-05,8.623535742291466e-05,9.406125514810348e-05,5.3171239439597784e-05
2006-04-06,9.512457533511487e-05,6.880070430259622e-05,8.629846862429069e-05,9.382901773746788e-05,5.2888735602829584e-05
2006-04-07,9.62122717405034e-05,6.760676451889047e-05,8.624666364531741e-05,9.380333571629151e-05,5.312132262691449e-05
2006-04-08,9.63427054154753e-05,6.975382656859708e-05,8.669320910059675e-05,9.236695169012599e-05,5.320251126472719e-05
2006-04-09,9.722056960126402e-05,7.12789419916593e-05,8.711552549112156e-05,9.306727486180222e-05,5.2464471717472705e-05
2006-04-10,9.688825981912785e-05,7.298400188626708e-05,8.679102400077632e-05,9.303182396624976e-05,5.130275582421184e-05
2006-04-11,9.728443730105951e-05,7.17986650318192e-05,8.736792658736725e-05,9.368480184290817e-05,5.108244593743372e-05
2006-04-12,9.706066696102411e-05,7.202265116523776e-05,8.761834411741276e-05,9.283856731689966e-05,5.2297883800234146e-05
2006-04-13,9.608970584706888e-05,7.095734341100446e-05,8.771862961531873e-05,9.231711685631083e-05,5.25997594793548e-05
2006-04-14,9.707772186628993e-05,6.990261834860512e-05,8.830014802962971e-05,8.943608082367938e-05,5.201370314944498e-05
2006-04-15,9.669964314751311e-05,7.064418069857581e-05,8.885119000101582e-05,9.206632048996966e-05,5.1322673564113686e-05
2006-04-16,9.554893431507061e-05,6.996586143936945e-05,8.858997717808847e-05,9.307369965427803e-05,5.048760167403188e-05
2006-04-17,9.622400617192994e-05,6.984806510357267e-05,8.7668727281498e-05,9.41384845176696e-05,5.111771912424956e-05
2006-04-18,9.443921380647424e-05,7.183572317570608e-05,8.729573730170692e-05,9.325134539328594e-05,5.159396339693423e-05
2006-04-19,9.454325887836568e-05,7.281874569797786e-05,8.720944095719219e-05,9.303868443510943e-05,5.0729789305759e-05
2006-04-20,9.659048247079305e-05,7.23715699175731e-05,8.713640066915218e-05,9.347442084051139e-05,5.012096334255922e-05
2006-04-21,9.606121181926497e-05,7.259126801328897e-05,8.727199063174318e-05,9.58907553836319e-05,4.986391020889158e-05
2006-04-22,9.639886499024364e-05,7.102588916496622e-05,8.734412917088541e-05,9.604051727118978e-05,4.9543374991856126e-05
2006-04-23,9.596234113917745e-05,7.232684656433008e-05,8.769056416713106e-05,9.570215796461667e-05,4.904366890068346e-05
2006-04-24,9.529223058724057e-05,7.148886106711494e-05,8.784163712816095e-05,9.619354146894743e-05,4.935647688042444e-05
2006-04-25,9.508992537954342e-05,7.498157661145477e-05,8.793798744788361e-05,9.465379567275001e-05,4.8832942028953497e-05
2006-04-26,9.432095791228612e-05,7.43772540803267e-05,8.804039213283765e-05,9.526381429703079e-05,4.825096188953992e-05
2006-04-27,9.424396215651498e-05,7.128965209490801e-05,8.785269023503517e-05,9.657846451105456e-05,4.9811617866213354e-05
2006-04-28,9.564893955626985e-05,7.372020109164268e-05,8.719741525187175e-05,9.638236107822884e-05,5.087525156355355e-05
2006-04-29,9.642723358171956e-05,7.593318054932574e-05,8.669725571897047e-05,9.69904414660494e-05,4.9748488237577604e-05
2006-04-30,9.597859222787442e-05,7.573259061688375e-05,8.646189237060398e-05,9.751710987115914e-05,4.950639615208807e-05
2006-05-01,9.463456211311616e-05,7.807064695186661e-05,8.64260226942637e-05,9.827559006714282e-05,4.981780062451868e-05
2006-05-02,9.189407215548506e-05,7.475513253107913e-05,8.624642081023204e-05,9.787486039236626e-05,4.8938158861755454e-05
2006-05-03,9.17885962028464e-05,7.573953327244531e-05,8.609133085712983e-05,9.741586301736938e-05,4.898194757418928e-05
2006-05-04,9.145231974283519e-05,7.534509840834147e-05,8.626470814743215e-05,9.770181172696901e-05,4.982488049387612e-05
2006-05-05,9.121600382600015e-05,7.671278256116132e-05,8.67673146984771e-05,9.980531156639216e-05,5.04708725073133e-05
2006-05-06,9.135725200337674e-05,7.466797619981591e-05,8.686130359669697e-05,9.854898322525507e-05,5.0277922510444384e-05
2006-05-07,9.117899546096098e-05,7.424289395241424e-05,8.753088984803092e-05,9.662929435361178e-05,5.00745208120712e-05
2006-05-08,9.130030530357658e-05,7.543689510458584e-05,8.664980691786006e-05,9.58891357316638e-05,4.96791746458225e-05
2006-05-09,9.168394181036099e-05,7.737537518504034e-05,8.628131907006953e-05,9.727818158156154e-05,5.079995226542344e-05
2006-05-10,9.244198572999629e-05,7.578688635767605e-05,8.655336228402533e-05,9.713412340817129e-05,5.017563004505732e-05
2006-05-11,9.25403977618533e-05,7.610138676428235e-05,8.635810433821334e-05,9.837054269623557e-05,5.02241854927199e-05
2006-05-12,9.206522665383687e-05,7.669437159241177e-05,8.6074280312598e-05,9.82882209890068e-05,5.0324323026762485e-05
2006-05-13,9.16582222900697e-05,7.762409504197265e-05,8.591952886138898e-05,9.748938459219758e-05,5.0997946144937245e-05
2006-05-14,9.090082682150502e-05,8.121473751199204e-05,8.66963932641962e-05,9.633317466284375e-05,5.0133173861599545e-05
2006-05-15,9.10669849198964e-05,7.981349834440543e-05,8.697032717042141e-05,9.672169386032436e-05,4.9826629000992995e-05
2006-05-16,9.108440938820905e-05,7.980623148684529e-05,8.588169507972587e-05,9.649922037158198e-05,5.053224397766343e-05
2006-05-17,9.156576341151634e-05,7.96457146843288e-05,8.55730311721814e-05,9.781258018426442e-05,5.055052793401238e-05
2006-05-18,9.21029907168247e-05,7.693901157712624e-05,8.612470026192476e-05,9.619842298658199e-05,5.1158813172413886e-05
2006-05-19,9.063504195716554e-05,7.612921160093933e-05,8.573596594252386e-05,9.364467454653358e-05,5.128106512053421e-05
2006-05-20,9.143025367519542e-05,7.894533256758152e-05,8.577133286102878e-05,9.43675456994697e-05,5.058744272345983e-05
2006-05-21,9.080209157885655e-05,7.769143009728197e-05,8.603995737122005e-05,9.40916629661448e-05,5.013895728289697e-05
2006-05-22,8.988564807044241e-05,7.890345270866739e-05,8.608549172262059e-05,9.289207786511433e-05,4.942829253695713e-05
2006-05-23,9.123673802258203e-05,7.793148116430615e-05,8.632727154167519e-05,9.263082453392357e-05,4.994192246154938e-05
2006-05-24,9.142572043940866e-05,7.955947476423475e-05,8.68904246780211e-05,9.361215411529678e-05,5.0565192481810683e-05
2006-05-25,9.103460747406089e-05,8.09694221248769e-05,8.652662598307437e-05,9.561502582000614e-05,5.024227561856165e-05
2006-05-26,9.0805238038838e-05,8.438398709098571e-05,8.656493295511325e-05,9.661406712813125e-05,4.979582684594419e-05
2006-05-27,9.080031354447016e-05,8.505605587494358e-05,8.673540977355287e-05,9.538898738070678e-05,4.973090849325068e-05
2006-05-28,9.108019120107613e-05,8.22995962852513e-05,8.663045054113638e-05,9.318171988814683e-05,5.036794218415963e-05
2006-05-29,9.025907146908985e-05,8.138244170119435e-05,8.707653450956698e-05,9.131384407612408e-05,5.110122767848502e-05
2006-05-30,8.90666660602335e-05,8.325511986173595e-05,8.658988676812918e-05,8.998344871802288e-05,5.0558269816924906e-05
2006-05-31,8.914580054186771e-05,8.192983332078185e-05,8.55142400288944e-05,8.972774206816858e-05,5.1437484671401634e-05
2006-06-01,8.953605645656282e-05,8.351558221875166e-05,8.508844774723912e-05,8.829071275906486e-05,5.1238561552313655e-05
2006-06-02,8.91873172708113e-05,8.202402842738543e-05,8.495515892481542e-05,9.02938889333349e-05,5.1359059244138194e-05
2006-06-03,8.874935624514357e-05,8.137392684437472e-05,8.525808725345918e-05,9.007308762054578e-05,5.0716978573284166e-05
2006-06-04,8.85755884934003e-05,8.361096363951326e-05,8.554617398393027e-05,9.199581576324611e-05,5.0362827366479124e-05
2006-06-05,8.926885195070788e-05,8.300067224165097e-05,8.503149086291906e-05,9.160034344946055e-05,5.0572284523653366e-05
2006-06-06,8.970606599412179e-05,8.273134133229831e-05,8.519867279010995e-05,9.083226543604717e-05,4.978682525069722e-05
2006-06-07,9.036215859570262e-05,8.185330677390468e-05,8.422725289825017e-05,9.071122785031527e-05,5.070346326796482e-05
2006-06-08,8.949980111783162e-05,8.278722010501838e-05,8.425625622221489e-05,9.181810015346237e-05,5.00067532094306e-05
2006-06-09,8.80609163957935e-05,8.225637790992835e-05,8.365799507048521e-05,9.345443090569283e-05,4.932145921276998e-05
2006-06-10,8.761633182952089e-05,8.366335530851643e-05,8.299760124730327e-05,9.498369216598412e-05,4.9555233279097166e-05
2006-06-11,8.719986118199685e-05,8.25288114967293e-05,8.394245561960112e-05,9.470773478126304e-05,4.966570064945941e-05
2006-06-12,8.706435163952086e-05,8.588385121965914e-05,8.378507426565207e-05,9.468065744222542e-05,4.942374116945203e-05
2006-06-13,8.524272099963426e-05,8.33771947639228e-05,8.354793289377938e-05,9.433483784904162e-05,5.003532478320416e-05
2006-06-14,8.545807209792144e-05,8.382716302368642e-05,8.437633722646609e-05,9.347097596235088e-05,4.89440480533343e-05
2006-06-15,8.592990909006559e-05,8.455218717573487e-05,8.41945924208165e-05,9.462872879861806e-05,4.9134124243677135e-05
2006-06-16,8.635353130559409e-05,8.501196217403084e-05,8.404411864759709e-05,9.497419881232538e-05,4.9096711583151986e-05
2006-06-17,8.557503368455954e-05,8.63209947297161e-05,8.496547705183488e-05,9.485208629578246e-05,4.877468269315344e-05
